Tissue,Symbol,Mode,pvalcis,pvaltrans,pvalcombined,fdrcis,fdrtrans,fdrcombined,chr,pos,endpos,r2cis,r2trans,r2combined,z_cis,z_trans,z_combined,fs_cis,fs_trans,fs_combined,cis_features,trans_features,cis_weight,trans_weight,Description,Type,DirectORIndirect,Score,Average Disease Causing Likelihood
MAM,CARMAL,combined,1.8404425253887032e-10,NaN,1.8404429934676024e-10,3.766015320380289e-9,NaN,3.766015320380289e-9,15,89041223,89082819,0.016651964296874967,1.026664045276932e-17,0.016651964303216096,-6.374096859519825,NaN,-6.374096820536556,42,25,67,"[""rs4932207"", ""rs293370"", ""rs7170575"", ""rs28731436"", ""rs4932206"", ""rs293358"", ""rs34166180"", ""rs1550476"", ""rs7169670"", ""rs8041137"", ""rs78969361"", ""rs34650581"", ""rs12913400"", ""rs2003967"", ""rs734780"", ""rs72760618"", ""rs1818489"", ""rs12437794"", ""rs11855344"", ""rs1440379"", ""rs11073837"", ""rs730657"", ""rs932066"", ""rs8041112"", ""rs16942719"", ""rs11073830"", ""rs4932462"", ""rs28735097"", ""rs9672658"", ""rs2083458"", ""rs72760632"", ""rs4932463"", ""rs293379"", ""rs11854944"", ""rs7163489"", ""rs8023801"", ""rs8037001"", ""rs8041298"", ""rs6496548"", ""rs1807214"", ""rs513903"", ""rs28380345""]","[""rs375205"", ""rs7556852"", ""rs3771738"", ""rs6896510"", ""rs62152273"", ""rs7570884"", ""rs12474871"", ""rs78564934"", ""rs2334255"", ""rs34682820"", ""rs79506361"", ""rs78990635"", ""rs34823499"", ""rs6760558"", ""rs9789404"", ""rs56682886"", ""rs62152266"", ""rs9309483"", ""rs59042787"", ""rs62152267"", ""rs10182348"", ""rs12474734"", ""rs75178161"", ""rs11676733"", ""rs7250754""]",0.9548171876654664,0.5000007096490315,Coronary Artery Disease Region Linked MFGE8 Regulatory LncRNA,ncRNA,Direct,36.24,
MAM,ADRB2,combined,0.0020084015413561786,NaN,0.0020084071854724996,0.010401720987293753,NaN,0.010401720987293753,5,148826611,148828623,0.008951069885340874,1.3756978136436409e-15,0.008951069913372387,3.0889871078903384,NaN,3.088986272979964,1,28,29,"[""rs10477399""]","[""rs6978441"", ""rs12755330"", ""rs10265209"", ""rs35299255"", ""rs149667535"", ""rs854521"", ""rs12751882"", ""rs10248931"", ""rs1405842"", ""rs854527"", ""rs10239140"", ""rs854742"", ""rs1851422"", ""rs11979919"", ""rs7805309"", ""rs4380869"", ""rs854517"", ""rs2374742"", ""rs117779000"", ""rs35564609"", ""rs11771812"", ""rs854529"", ""rs34357378"", ""rs854747"", ""rs13232545"", ""rs2374740"", ""rs34621734"", ""rs61824337""]",0.9999999999999993,0.9999999999438519,Adrenoceptor Beta 2,Protein,Direct,12.29,41.0
MAM,SLC24A4,combined,0.0011884282385699694,NaN,0.0011884282455314468,0.00665307976455626,NaN,0.00665307976455626,14,92322581,92501481,0.004155804137730832,2.740941916649729e-17,0.004155804166480861,-3.2416429281179915,NaN,-3.2416429264484448,5,5,10,"[""rs8005613"", ""rs10134100"", ""rs10144651"", ""rs9323872"", ""rs12878934""]","[""rs6458123"", ""rs4496783"", ""rs2487432"", ""rs7750130"", ""rs883091""]",0.8427705677814014,0.5001448036490975,Solute Carrier Family 24 Member 4,Protein,Indirect,2.14,30.4
MAM,TPM1,combined,0.0002778943671805627,NaN,0.0002778943630549311,0.001930020012311533,NaN,0.001930020012311533,15,63042632,63071915,0.0024262293037099827,4.633914560361898e-20,0.0024262293018446723,-3.6350800185750467,NaN,-3.635080022402343,8,8,16,"[""rs2729827"", ""rs16953467"", ""rs8519"", ""rs6738"", ""rs2729811"", ""rs1071646"", ""rs2134263"", ""rs2729803""]","[""rs2631108"", ""rs10518293"", ""rs17029013"", ""rs4696135"", ""rs12946717"", ""rs3828500"", ""rs34064898"", ""rs7217614""]",0.9999999996208615,1.6558478769362294e-9,Tropomyosin 1,Protein,Direct,23.71,83.9
MAM,HTR1B,cis,0.0020701823539789124,NaN,0.0020701823539789124,0.010623553432853223,NaN,0.010623553432853223,6,77460924,77463491,0.0035379666459512296,NaN,0.0035379666459512296,3.0799746196329956,NaN,3.0799746196329956,21,0,0,"[""rs1160571"", ""rs9361332"", ""rs2504300"", ""rs2504297"", ""rs13219223"", ""rs2446244"", ""rs62416431"", ""rs2504280"", ""rs1304884"", ""rs9361325"", ""rs12173930"", ""rs10806102"", ""rs1458415"", ""rs3003963"", ""rs9352503"", ""rs2446243"", ""rs6454028"", ""rs1342630"", ""rs2504299"", ""rs2504312"", ""rs2504298""]",String[],NaN,NaN,5-Hydroxytryptamine Receptor 1B,Protein,Direct,2.28,76.8
MAM,HLA-DQB1,cis,7.792115746135902e-7,NaN,7.792115746135902e-7,9.412276427813235e-6,NaN,9.412276427813235e-6,6,32659467,32668383,0.03925783900710223,NaN,0.03925783900710223,4.940503341290033,NaN,4.940503341290033,41,0,0,"[""rs28746839"", ""rs2050188"", ""rs9275974"", ""rs1049055"", ""rs113177970"", ""rs17843701"", ""rs9275372"", ""rs2621332"", ""rs9271367"", ""rs80257164"", ""rs3134603"", ""rs9273079"", ""rs9275408"", ""rs115738641"", ""rs17843620"", ""rs77329518"", ""rs17843612"", ""rs113468765"", ""rs438999"", ""rs112574398"", ""rs9273109"", ""rs28755304"", ""rs2857121"", ""rs9274447"", ""rs1063355"", ""rs28366274"", ""rs9273088"", ""rs1049072"", ""rs6457655"", ""rs3830059"", ""rs6923186"", ""rs3104411"", ""rs9273408"", ""rs41270875"", ""rs9275464"", ""rs9275693"", ""rs685810"", ""rs9271354"", ""rs9273226"", ""rs9273417"", ""rs6457661""]",String[],NaN,NaN,"Major Histocompatibility Complex, Class II, DQ Beta 1",Protein,Direct,5.78,0.1
MAM,THOC5,combined,1.4894770382934227e-7,NaN,1.3606429459296597e-7,1.9990818745574033e-6,NaN,1.8340065390500813e-6,22,29505879,29555216,0.08571429925719476,0.0001613702265450884,0.08620175156228853,5.253855565309132,NaN,5.270484259665395,20,1,21,"[""rs467912"", ""rs4823044"", ""rs11704049"", ""rs5763241"", ""rs5763254"", ""rs10427614"", ""rs13058401"", ""rs5997549"", ""rs5763559"", ""rs2302141"", ""rs9613940"", ""rs5763315"", ""rs112989565"", ""rs5763300"", ""rs77545262"", ""rs12161054"", ""rs7287434"", ""rs9613918"", ""rs9614089"", ""rs112776192""]","[""rs34103614""]",0.9765799973985047,0.9999999933337105,THO Complex Subunit 5,Protein,Indirect,2.33,47.9
MAM,ST3GAL4,combined,1.9414025024303958e-6,NaN,1.941400281792559e-6,2.159054071930914e-5,NaN,2.159054071930914e-5,11,126355640,126440344,0.0076892594116217405,4.930054013709379e-17,0.007689259422645719,4.7594301972632085,NaN,4.7594304281480335,1,3,4,"[""rs35887873""]","[""rs76764878"", ""rs9302477"", ""rs35804561""]",0.9999999997804281,0.9866919372103568,"ST3 Beta-Galactoside Alpha-2,3-Sialyltransferase 4",Protein,Direct,5.1,60.9
MAM,SNRPN,combined,0.0007993707981090678,NaN,0.000799370806816641,0.004774922268641525,NaN,0.004774922268641525,15,24823637,24978723,0.0057139072121628505,6.714610044704694e-22,0.005713907212272768,-3.3530125570981473,NaN,-3.35301255408322,10,29,39,"[""rs11161145"", ""rs112637511"", ""rs4395055"", ""rs75734806"", ""rs4906919"", ""rs8032959"", ""rs4028399"", ""rs75374348"", ""rs12899629"", ""rs10047997""]","[""rs9850364"", ""rs13095028"", ""rs2473519"", ""rs9857579"", ""rs4073308"", ""rs9875855"", ""rs28472992"", ""rs1654924"", ""rs34564818"", ""rs73230099"", ""rs17304375"", ""rs2498679"", ""rs12624153"", ""rs1052620"", ""rs9879531"", ""rs56807950"", ""rs13083615"", ""rs7640153"", ""rs2498675"", ""rs9865995"", ""rs2473534"", ""rs72973058"", ""rs9840500"", ""rs9819060"", ""rs13072698"", ""rs10512981"", ""rs7648198"", ""rs1620455"", ""rs13099657""]",0.9999999997928979,0.006410336846723309,Small Nuclear Ribonucleoprotein Polypeptide N,Protein,Indirect,2.37,86.1
MAM,SLC22A5,cis,0.00014376436648186016,NaN,0.00014376436648186016,0.0010734816200022113,NaN,0.0010734816200022113,5,132369710,132395613,0.006763221143422781,NaN,0.006763221143422781,-3.8016005615808184,NaN,-3.8016005615808184,20,0,0,"[""rs6894249"", ""rs12055301"", ""rs162901"", ""rs1023518"", ""rs77584624"", ""rs57560761"", ""rs7447266"", ""rs7722713"", ""rs77486529"", ""rs10066308"", ""rs2522051"", ""rs6868229"", ""rs10067082"", ""rs2548998"", ""rs2070721"", ""rs743563"", ""rs76771760"", ""rs2548992"", ""rs6890738"", ""rs61119904""]",String[],NaN,NaN,Solute Carrier Family 22 Member 5,Protein,Direct,7.18,24.6
MAM,NEU1,trans,NaN,1.1087343171431185e-7,1.1087343171431185e-7,NaN,1.5165901552350514e-6,1.5165901552350514e-6,6,31857659,31862905,NaN,0.0010764589202446005,0.0010764589202446005,NaN,5.307936203937691,5.307936203937691,0,29,0,String[],"[""rs1648390"", ""rs557519"", ""rs12772335"", ""rs9393556"", ""rs34214485"", ""rs10789859"", ""rs4279950"", ""rs1260555"", ""rs609007"", ""rs11201003"", ""rs2482999"", ""rs13205780"", ""rs11248062"", ""rs11248060"", ""rs10749989"", ""rs10876572"", ""rs9467168"", ""rs2760132"", ""rs4936786"", ""rs687152"", ""rs77541202"", ""rs2152570"", ""rs3097339"", ""rs13191455"", ""rs2076316"", ""rs12413085"", ""rs11248063"", ""rs10502151"", ""rs62102137""]",NaN,NaN,Neuraminidase 1,Protein,Direct,5.75,64.4
MAM,CRKL,trans,NaN,0.0001524450280412665,0.0001524450280412665,NaN,0.0011302380903361697,0.0011302380903361697,22,20917407,20953747,NaN,0.003256223775025258,0.003256223775025258,NaN,-3.7870522901041324,-3.7870522901041324,0,44,0,String[],"[""rs111962445"", ""rs4906376"", ""rs2072632"", ""rs2464698"", ""rs1851422"", ""rs10228823"", ""rs66492745"", ""rs12713689"", ""rs6465453"", ""rs7811152"", ""rs11177575"", ""rs6752047"", ""rs6958817"", ""rs4852499"", ""rs12572913"", ""rs6980054"", ""rs2374740"", ""rs588882"", ""rs13019931"", ""rs7214438"", ""rs17551744"", ""rs11694045"", ""rs9388965"", ""rs2072633"", ""rs4852461"", ""rs11979919"", ""rs79558788"", ""rs2368560"", ""rs72841142"", ""rs575627"", ""rs115277554"", ""rs67556925"", ""rs11690691"", ""rs116749187"", ""rs10236035"", ""rs6707364"", ""rs2734335"", ""rs7799573"", ""rs2374742"", ""rs12623397"", ""rs4720466"", ""rs1800610"", ""rs9874315"", ""rs12879501""]",NaN,NaN,"CRK Like Proto-Oncogene, Adaptor Protein",Protein,Indirect,2.62,81.6
MAM,CTBP1,trans,NaN,1.0486764624373654e-22,1.0486764624373654e-22,NaN,5.639509071799298e-21,5.639509071799298e-21,4,1211445,1249953,NaN,0.001718070494463308,0.001718070494463308,NaN,9.807170666411164,9.807170666411164,0,35,0,String[],"[""rs1247110"", ""rs11622687"", ""rs191090"", ""rs731646"", ""rs2144292"", ""rs2223243"", ""rs7167853"", ""rs6471463"", ""rs179716"", ""rs5765424"", ""rs4809309"", ""rs1247144"", ""rs2420486"", ""rs7832771"", ""rs1247115"", ""rs7617940"", ""rs2014661"", ""rs719936"", ""rs10886308"", ""rs876414"", ""rs1247111"", ""rs7910306"", ""rs310653"", ""rs1247117"", ""rs12406094"", ""rs149157474"", ""rs66899053"", ""rs7815719"", ""rs7176070"", ""rs2722874"", ""rs5765428"", ""rs145579422"", ""rs55688286"", ""rs149665011"", ""rs7167056""]",NaN,NaN,C-Terminal Binding Protein 1,Protein,Indirect,3.09,80.6
MAM,ILRUN,combined,6.081546412380973e-17,NaN,6.081547902263463e-17,2.268374031098412e-15,NaN,2.268374031098412e-15,6,34587288,34696859,0.0049050598989165885,1.7001036659578081e-18,0.004905059889899149,-8.36363384267785,NaN,-8.36363381378822,16,9,25,"[""rs9469907"", ""rs78871484"", ""rs2814973"", ""rs11759235"", ""rs11758471"", ""rs11756280"", ""rs11756281"", ""rs7749848"", ""rs77587944"", ""rs11758420"", ""rs2814977"", ""rs11758426"", ""rs11756392"", ""rs3800471"", ""rs9469911"", ""rs77186075""]","[""rs60843764"", ""rs74335736"", ""rs10763537"", ""rs7093118"", ""rs1427215"", ""rs11079813"", ""rs7097143"", ""rs34723270"", ""rs17644676""]",0.5243676638576364,0.4999915334732688,Inflammation And Lipid Regulator With UBA-Like And NBR1-Like Domains,Protein,Direct,2.58,78.7
MAM,NNMT,trans,NaN,1.741969235518449e-7,1.741969235518449e-7,NaN,2.312269053706357e-6,2.312269053706357e-6,11,114257787,114313536,NaN,0.00148113546311369,0.00148113546311369,NaN,-5.224955579216504,-5.224955579216504,0,41,0,String[],"[""rs113930107"", ""rs751503"", ""rs2468013"", ""rs3822905"", ""rs11180533"", ""rs1909971"", ""rs143709219"", ""rs12654645"", ""rs113049715"", ""rs74400963"", ""rs3929906"", ""rs73048614"", ""rs11180540"", ""rs58178891"", ""rs7754038"", ""rs4882628"", ""rs660325"", ""rs7820975"", ""rs1909973"", ""rs111917165"", ""rs1112428"", ""rs115793598"", ""rs4882629"", ""rs79118185"", ""rs113869594"", ""rs1909972"", ""rs7136080"", ""rs6974257"", ""rs74739069"", ""rs6583256"", ""rs1273557"", ""rs113935953"", ""rs6583253"", ""rs3798550"", ""rs4131751"", ""rs11743436"", ""rs2195448"", ""rs1606519"", ""rs3205525"", ""rs8026706"", ""rs602446""]",NaN,NaN,Nicotinamide N-Methyltransferase,Protein,Indirect,2.98,64.7
MAM,NDUFAF4,combined,0.00231943712516199,NaN,0.0023194374479356262,0.011742121774847002,NaN,0.011742121774847002,6,96889315,96897891,0.011737225359287446,2.231692851506559e-19,0.011737225361463708,-3.045953487794665,NaN,-3.04595344595254,22,6,28,"[""rs66697793"", ""rs1410358"", ""rs12528971"", ""rs9386830"", ""rs13207096"", ""rs75322269"", ""rs9320337"", ""rs6568637"", ""rs1328124"", ""rs11153228"", ""rs7758762"", ""rs9372259"", ""rs1928968"", ""rs10484996"", ""rs1212389"", ""rs1113233"", ""rs9374164"", ""rs850434"", ""rs1410357"", ""rs9374118"", ""rs6568649"", ""rs11153198""]","[""rs3796028"", ""rs1035672"", ""rs11692329"", ""rs13037865"", ""rs1035673"", ""rs12466972""]",0.9999999982298087,0.0412384889291436,NADH:Ubiquinone Oxidoreductase Complex Assembly Factor 4,Protein,Direct,3.37,68.0
MAM,EFEMP2,combined,1.416790968118027e-13,NaN,1.4167907995477176e-13,3.986959662587944e-12,NaN,3.986959662587944e-12,11,65866441,65873592,0.0028105318703324452,2.057933050510646e-18,0.0028105318733452713,7.394745752551468,NaN,7.394745768361908,17,21,38,"[""rs61893932"", ""rs501630"", ""rs653236"", ""rs574586"", ""rs1058068"", ""rs633800"", ""rs575479"", ""rs7107912"", ""rs2303385"", ""rs10791827"", ""rs656980"", ""rs659824"", ""rs1308733"", ""rs2234458"", ""rs7123155"", ""rs593525"", ""rs1151505""]","[""rs16971600"", ""rs11922983"", ""rs213640"", ""rs2276781"", ""rs111802009"", ""rs6726"", ""rs1107377"", ""rs16971585"", ""rs28914818"", ""rs870429"", ""rs9810499"", ""rs2288677"", ""rs4481859"", ""rs938392"", ""rs9873035"", ""rs16971570"", ""rs12054476"", ""rs2717224"", ""rs2673339"", ""rs113694891"", ""rs12264186""]",0.9999999995868337,2.0165640975871716e-9,EGF Containing Fibulin Extracellular Matrix Protein 2,Protein,Direct,2.79,76.0
MAM,CDK5RAP2,combined,4.226089657020683e-5,NaN,4.016884666542197e-5,0.0003550684102953225,NaN,0.00034114191410877293,9,120388869,120580170,0.002839045338259151,1.429466103344635e-7,0.002839177240058446,4.094758334177325,NaN,4.106506325585303,15,3,18,"[""rs2095064"", ""rs12235762"", ""rs7868597"", ""rs10984902"", ""rs62577973"", ""rs16909810"", ""rs4837777"", ""rs10984940"", ""rs10984941"", ""rs10818461"", ""rs10984914"", ""rs2416758"", ""rs7037806"", ""rs10984921"", ""rs10984920""]","[""rs62285136"", ""rs62285071"", ""rs1348869""]",0.6054152185661438,0.015179614406244091,CDK5 Regulatory Subunit Associated Protein 2,Protein,Indirect,2.84,39.3
MAM,NDUFA6,combined,0.00246690654347819,NaN,0.0024669065096854545,0.012380259971952069,NaN,0.012380259971952069,22,42085526,42090884,0.012754702030005219,3.486562355158551e-20,0.012754702028965245,-3.0273714014190487,NaN,-3.027371405559359,41,13,54,"[""rs12157818"", ""rs6002609"", ""rs5751230"", ""rs7292241"", ""rs7364289"", ""rs5751194"", ""rs6519306"", ""rs5751228"", ""rs2236779"", ""rs2839708"", ""rs6002616"", ""rs133356"", ""rs2267441"", ""rs5996111"", ""rs6002602"", ""rs11090076"", ""rs134867"", ""rs3985938"", ""rs1065852"", ""rs6002605"", ""rs5758531"", ""rs4822067"", ""rs6002610"", ""rs6002623"", ""rs5758579"", ""rs7291996"", ""rs5996116"", ""rs7287634"", ""rs5996109"", ""rs8141702"", ""rs2413672"", ""rs5751221"", ""rs5758580"", ""rs6002606"", ""rs8138500"", ""rs57117731"", ""rs61665536"", ""rs9620026"", ""rs28566059"", ""rs2839709"", ""rs742086""]","[""rs12509384"", ""rs11538197"", ""rs9469907"", ""rs17526705"", ""rs72693137"", ""rs73945008"", ""rs12579161"", ""rs7306050"", ""rs9654581"", ""rs4656037"", ""rs10801884"", ""rs9066"", ""rs11756392""]",0.9999999993823018,0.011660052739141525,NADH:Ubiquinone Oxidoreductase Subunit A6,Protein,Direct,3.37,26.0
MAM,MSC,combined,3.2452304785264945e-5,NaN,3.2452304246032577e-5,0.0002826392357421051,NaN,0.0002826392357421051,8,71841560,71844412,0.0164270167276915,1.0049334649814568e-19,0.016427016725898677,4.155537966175735,NaN,4.155537969974497,6,1,7,"[""rs7839599"", ""rs900124"", ""rs1481852"", ""rs10504517"", ""rs7821923"", ""rs36137263""]","[""rs2569546""]",0.9720561963631377,0.5000323389784317,Musculin,Protein,Indirect,2.09,64.7
MAM,TAS2R13,combined,1.2452834628484225e-20,0.5203139507457322,7.042075120074009e-5,6.091802559846972e-19,0.7610366960283376,0.0005627567715548201,12,10907926,10909562,0.0035398475920141786,0.011468791049829258,0.014902450568485015,-9.312780909514727,0.642861534312862,-3.9748597194490958,96,108,204,"[""rs7135018"", ""rs11054136"", ""rs11054144"", ""rs10845286"", ""rs28498385"", ""rs11054161"", ""rs1669417"", ""rs1650035"", ""rs28630880"", ""rs36104587"", ""rs11054155"", ""rs1650022"", ""rs10845283"", ""rs1669434"", ""rs1463237"", ""rs7133669"", ""rs73053768"", ""rs4763608"", ""rs4298989"", ""rs35218320"", ""rs12306939"", ""rs61912292"", ""rs10845284"", ""rs1650019"", ""rs10772402"", ""rs10845280"", ""rs4763609"", ""rs1450839"", ""rs11054159"", ""rs319269"", ""rs3911234"", ""rs7138834"", ""rs12296784"", ""rs4604977"", ""rs2418302"", ""rs10845279"", ""rs10845281"", ""rs34263586"", ""rs4763606"", ""rs7310233"", ""rs1669413"", ""rs7488102"", ""rs10772403"", ""rs1669424"", ""rs7305588"", ""rs6488358"", ""rs7132674"", ""rs1650033"", ""rs10845276"", ""rs7976950"", ""rs10845271"", ""rs10845266"", ""rs12366595"", ""rs73051630"", ""rs1450840"", ""rs11054157"", ""rs1450841"", ""rs11054156"", ""rs7305587"", ""rs11054150"", ""rs10845269"", ""rs4763607"", ""rs10845282"", ""rs10845273"", ""rs35653945"", ""rs10772401"", ""rs2060702"", ""rs7301234"", ""rs11054137"", ""rs10845275"", ""rs7136962"", ""rs11054145"", ""rs34521533"", ""rs11054146"", ""rs12305080"", ""rs79420812"", ""rs12226919"", ""rs3911800"", ""rs1427754"", ""rs61928643"", ""rs1669420"", ""rs10845270"", ""rs76420284"", ""rs12311635"", ""rs7137343"", ""rs7306372"", ""rs11054162"", ""rs7301545"", ""rs7135941"", ""rs11054160"", ""rs28569398"", ""rs12311627"", ""rs10161144"", ""rs2416548"", ""rs10845268"", ""rs73053785""]","[""rs7959320"", ""rs2708370"", ""rs2607903"", ""rs34531956"", ""rs3801272"", ""rs2597923"", ""rs10275206"", ""rs2123006"", ""rs61931266"", ""rs12674432"", ""rs6488356"", ""rs34769150"", ""rs7960823"", ""rs34825996"", ""rs7313796"", ""rs1823664"", ""rs34288418"", ""rs7302010"", ""rs6488350"", ""rs6954754"", ""rs887881"", ""rs1349553"", ""rs10808150"", ""rs35340812"", ""rs176579"", ""rs2600352"", ""rs608389"", ""rs2416545"", ""rs2058539"", ""rs2418216"", ""rs35641223"", ""rs2041681"", ""rs2167481"", ""rs6488346"", ""rs10953501"", ""rs1551192"", ""rs2016555"", ""rs72477460"", ""rs34327967"", ""rs2599396"", ""rs6488355"", ""rs2600351"", ""rs2708345"", ""rs2597918"", ""rs35017789"", ""rs7970225"", ""rs35267335"", ""rs34666803"", ""rs34373518"", ""rs35010167"", ""rs2600353"", ""rs7310047"", ""rs9034"", ""rs7456187"", ""rs2008253"", ""rs34843817"", ""rs34685506"", ""rs61928565"", ""rs2597927"", ""rs2708369"", ""rs7965506"", ""rs61928602"", ""rs12534393"", ""rs2600357"", ""rs2600354"", ""rs7955495"", ""rs6959428"", ""rs2416544"", ""rs10263364"", ""rs4730153"", ""rs34241192"", ""rs2923860"", ""rs34708147"", ""rs74896032"", ""rs2600362"", ""rs7776987"", ""rs6488351"", ""rs61928610"", ""rs7973730"", ""rs2597920"", ""rs61928449"", ""rs2123007"", ""rs34927715"", ""rs2891846"", ""rs2600359"", ""rs7296647"", ""rs10487820"", ""rs2600356"", ""rs2019629"", ""rs35021653"", ""rs2597921"", ""rs2708350"", ""rs35151793"", ""rs35813024"", ""rs176578"", ""rs1960613"", ""rs35856529"", ""rs4382396"", ""rs3801270"", ""rs36050405"", ""rs2218818"", ""rs3906996"", ""rs2290319"", ""rs35746980"", ""rs2215816"", ""rs61928566"", ""rs34413287"", ""rs2416546""]",0.9999999995511593,0.3872913391148039,Taste 2 Receptor Member 13,Protein,Indirect,2.03,63.4
MAM,MIA3,combined,1.726527254650769e-8,NaN,1.7265286713545886e-8,2.6869851066680976e-7,NaN,2.6869851066680976e-7,1,222618097,222668007,0.01593706932617377,3.757473038333673e-16,0.01593706967910366,5.6373841032401035,NaN,5.637383961888819,1,15,16,"[""rs3002126""]","[""rs7718341"", ""rs390687"", ""rs78451356"", ""rs7562101"", ""rs855301"", ""rs36107206"", ""rs2107607"", ""rs3733344"", ""rs425915"", ""rs72807449"", ""rs390652"", ""rs9791114"", ""rs4704184"", ""rs855316"", ""rs4295370""]",0.9999999999999994,0.9999999996828968,MIA SH3 Domain ER Export Factor 3,Protein,Direct,12.22,13.9
MAM,NCEH1,combined,0.002050222477115668,NaN,0.0020502221206014797,0.010559082833108344,NaN,0.010559082833108344,3,172630249,172711218,0.00994442089772112,1.1597314269922568e-16,0.009944420842997643,3.082859034503379,NaN,3.082859086253155,21,20,41,"[""rs10936730"", ""rs7622086"", ""rs7629698"", ""rs7649838"", ""rs112965382"", ""rs234025"", ""rs662271"", ""rs13094210"", ""rs569097"", ""rs35675123"", ""rs36088144"", ""rs485718"", ""rs4299505"", ""rs10936732"", ""rs75567585"", ""rs651165"", ""rs1553176"", ""rs546079"", ""rs10936726"", ""rs234024"", ""rs4894431""]","[""rs7784104"", ""rs3003329"", ""rs2109427"", ""rs3762297"", ""rs7090595"", ""rs78564934"", ""rs2532488"", ""rs7793536"", ""rs34218256"", ""rs7860096"", ""rs72607170"", ""rs2532513"", ""rs4964436"", ""rs6937133"", ""rs1407884"", ""rs112767254"", ""rs9462573"", ""rs59849749"", ""rs12044179"", ""rs67197778""]",0.8205301110767822,0.49999841135583983,Neutral Cholesterol Ester Hydrolase 1,Protein,Indirect,2.85,51.2
MAM,GUCY1A1,combined,8.514837147666556e-63,NaN,8.514864827932964e-63,2.0570603445081743e-60,NaN,2.0570603445081743e-60,4,155666726,155737059,0.0032002258103425046,4.168539468414428e-18,0.0032002257948310644,16.72571485706063,NaN,16.725714663387343,14,23,37,"[""rs12650306"", ""rs67116809"", ""rs6536072"", ""rs6820343"", ""rs17377936"", ""rs10002012"", ""rs7683728"", ""rs4691671"", ""rs17033054"", ""rs4691666"", ""rs6834207"", ""rs1155422"", ""rs13126083"", ""rs7435798""]","[""rs7631508"", ""rs859495"", ""rs28419536"", ""rs36146505"", ""rs552427"", ""rs841672"", ""rs6583260"", ""rs9870686"", ""rs9288141"", ""rs576761"", ""rs35667647"", ""rs6583263"", ""rs9830885"", ""rs1398125"", ""rs7616886"", ""rs13093176"", ""rs4273339"", ""rs473545"", ""rs9840954"", ""rs632470"", ""rs841673"", ""rs611635"", ""rs1289969""]",0.7901505770498772,0.49989935237777583,Guanylate Cyclase 1 Soluble Subunit Alpha 1,Protein,Direct,11.23,62.1
