Tissue,Mode,Nsig,gene,pval,fdr,chr,_start,_end
LIV,trans,1,ATP5MJ,0.0005774579571211851,0.0037882810633552786,14,103912288,103928269
LIV,combined,1,HIVEP3,0.00028045904730370473,0.0020332009885765724,1,41506365,42035925
LIV,combined,1,TAP2,0.00085138614373546,0.005306058160312609,6,32821833,32838770
LIV,cis,1,ADRA1A,1.020468589024915e-5,0.00010678647604582997,8,26748150,26867278
LIV,combined,1,DOCK5,2.3703702386968605e-21,1.3322342694290428e-19,8,25184689,25418082
LIV,combined,1,UNC5C,1.0745434891108784e-7,1.6266546687265168e-6,4,95162504,95549206
LIV,cis,1,URM1,3.13613456130169e-9,6.130460683186895e-8,9,128371361,128392016
LIV,combined,1,PSMD13,1.9932565831190054e-11,5.067072621822072e-10,11,236966,252984
LIV,combined,1,COMMD2,6.86045860053539e-15,2.6442705269295507e-13,3,149738472,149752495
LIV,trans,1,ARFRP1,0.0021277146234968537,0.011620479583310025,20,63698642,63708025
LIV,trans,1,ZSWIM3,5.504979433273127e-5,0.0004850910041087198,20,45857614,45879122
LIV,cis,1,C10orf95-AS1,0.00032318059539947533,0.0023061307860084445,10,102449816,102461106
LIV,combined,1,TRIP6,0.00018201262927537641,0.0014058906537132523,7,100867387,100873454
LIV,combined,1,ACSL6,0.00015300831669828676,0.0012035101011566955,5,131949973,132012243
LIV,combined,1,SNAP29,3.1893691316384184e-7,4.393483894706185e-6,22,20859007,20891214
LIV,combined,1,ADO,0.0012633731839012574,0.007440029390602839,10,62804720,62808479
LIV,combined,1,RHPN2,4.818668038249365e-11,1.1747218918170122e-9,19,32978592,33064888
LIV,combined,1,BMPR1A,3.400818733398911e-24,2.389232188598597e-22,10,86756601,86932825
LIV,combined,1,XPO6,5.693887314653996e-33,5.789795551309864e-31,16,28097976,28211965
LIV,combined,1,LRRC61,1.1231709955139545e-18,5.4590348763093336e-17,7,150323263,150338156
LIV,trans,1,ENSAP2,5.024765132143798e-44,9.136796456754652e-42,14,82692704,82693055
LIV,combined,1,NIPSNAP2,2.055967838341741e-15,8.253776340106481e-14,7,55951793,56000181
LIV,combined,1,ASB16,0.0002201791986039961,0.0016641025404511792,17,44170447,44179084
LIV,combined,1,UGDH-AS1,2.469356196211912e-13,8.068999968729874e-12,4,39528019,39594707
LIV,combined,1,PRRC2A,0.0008337812179999951,0.005216316833743582,6,31620715,31637771
LIV,combined,1,PRPF4,0.0006805368282121558,0.004362661641164281,9,113275642,113294009
LIV,trans,1,SPP2,0.0017178930094684567,0.009679822950909394,2,234050679,234077134
LIV,combined,1,RNF123,3.1263663511017385e-5,0.0002948207614962114,3,49689538,49721529
LIV,combined,1,PLB1,2.8788124806955582e-5,0.00027331035443262005,2,28457145,28644142
LIV,cis,1,HMGXB3,8.517047842113979e-8,1.3177126271042408e-6,5,150000046,150053142
LIV,combined,1,LILRA5,2.3866665641028825e-7,3.359591841054112e-6,19,54307070,54313166
LIV,combined,1,PLG,4.0450490934135176e-62,1.0420050608658454e-59,6,160702238,160754097
LIV,combined,1,UHRF1BP1,1.5764498991774486e-71,4.5121545708040125e-69,6,34792015,34883138
LIV,cis,1,C2orf16,4.870390236690882e-7,6.5686519632019435e-6,2,27537386,27582721
LIV,combined,1,REXO1,1.0494016372634932e-5,0.00010929011067106569,19,1815248,1848483
LIV,cis,1,CAV1,1.514653052755815e-9,3.096624018967444e-8,7,116524994,116561179
LIV,combined,1,CBX1,5.7666813010727534e-5,0.0005058446435265634,17,48070052,48101478
LIV,combined,1,KIF1A,2.343511395742685e-7,3.3048642456750854e-6,2,240713761,240824293
LIV,combined,1,TBC1D5,0.0018745667881097602,0.010438428581947684,3,17157162,18444817
LIV,cis,1,GSK3B,2.9784863978928096e-6,3.484896727163608e-5,3,119821321,120094994
LIV,combined,1,DPY19L1P1,0.00042917766958764286,0.00295341499438234,7,32580949,32761787
LIV,combined,1,PJA2,0.0009771528892810973,0.005981336656130155,5,109334713,109409974
LIV,trans,1,KDM6B,0.001038044025066154,0.0062942363481453415,17,7834217,7854796
LIV,combined,1,ATG16L1,7.642597546658972e-5,0.0006479648254589199,2,233210051,233295674
LIV,trans,1,ORMDL2,5.317710166788352e-7,7.109907295664427e-6,12,55818041,55821879
LIV,combined,1,P2RX4,8.351886061063039e-5,0.0007038536039247019,12,121209861,121234106
LIV,combined,1,MAFB,8.836418198593711e-10,1.8581725126185634e-8,20,40685848,40689236
LIV,cis,1,TASP1,0.0014773566025022115,0.008501125706729033,20,13389392,13638932
LIV,combined,1,SNAI3-AS1,0.0012090812764204636,0.007151765215252751,16,88663298,88687278
LIV,combined,1,PTGIS,4.460853297235201e-11,1.0926616253893387e-9,20,49503874,49568137
LIV,cis,1,TCTN3,0.0001591641650017121,0.001246221547247448,10,95659823,95694143
LIV,combined,1,SDHB,0.00031766906492678213,0.0022836711941899277,1,17018722,17054032
LIV,cis,1,SLC22A23,9.250777751813972e-10,1.9373986576156738e-8,6,3268962,3457050
LIV,cis,1,UCP2,3.6260510419756525e-5,0.0003372096564667611,11,73974672,73982843
LIV,cis,1,ITGB1BP1,2.7551882688246725e-9,5.4247375647075335e-8,2,9403475,9423528
LIV,trans,1,SRSF6,7.21022416720974e-7,9.364808800705357e-6,20,43457893,43466046
LIV,combined,1,KLRG1,6.492270470881533e-6,7.076483243860718e-5,12,8950044,9010760
LIV,combined,1,PCP4L1,0.00022076321539009827,0.00166664564664952,1,161258745,161285450
LIV,combined,1,SNX16,2.927567672569486e-43,4.972361203820305e-41,8,81799581,81842866
LIV,cis,1,KCNJ8,3.158267034133748e-10,7.013530930972876e-9,12,21764955,21775600
LIV,cis,1,MAP1LC3B,1.6374723636336334e-7,2.367518508168516e-6,16,87383953,87404779
LIV,trans,1,KIF21B,2.897164818575461e-5,0.00027471521126320444,1,200969390,201023714
LIV,cis,1,CD44,1.8662635322787378e-8,3.233740936648001e-7,11,35138882,35232402
LIV,cis,1,FAM3C,1.2363538427957166e-10,2.8649302839955917e-9,7,121348878,121396364
LIV,combined,1,SPTSSA,6.358360171231647e-5,0.0005521058580908179,14,34432788,34462240
LIV,cis,1,RANGAP1,0.00024272010064652018,0.001810560750768637,22,41244779,41286187
LIV,combined,1,MLH3,4.0980984270372254e-18,1.9311039557785365e-16,14,75013769,75051532
LIV,combined,1,NID2,0.0006536618744300814,0.004211337195161042,14,52004803,52069228
LIV,combined,1,FCHO1,1.4783617587666726e-37,2.022115614308933e-35,19,17747718,17788568
LIV,combined,1,TRMT61B,1.5068134957706219e-25,1.119678336088016e-23,2,28849821,28870309
LIV,cis,1,USP48,9.205798626061709e-8,1.4171795175738024e-6,1,21678298,21783606
LIV,combined,1,ANGPTL4,0.00019341470280536562,0.0014835819585904372,19,8363289,8374370
LIV,combined,1,CBS,8.050673903453106e-5,0.000681068504935803,21,43053191,43076943
LIV,combined,1,CIZ1,6.675560259498215e-5,0.0005757670814322137,9,128161251,128204383
LIV,cis,1,ST3GAL5,7.499234407373012e-33,7.5265043506725495e-31,2,85837120,85905199
LIV,cis,1,HSPD1,6.36683710596384e-5,0.0005522212924229917,2,197486584,197516737
LIV,combined,1,ABHD6,0.0011917728854896753,0.007071050161945892,3,58237532,58295693
LIV,trans,1,GTF3C3,7.418718295858766e-18,3.3724620582586203e-16,2,196763035,196799725
LIV,trans,1,UNC5B,9.238913125591847e-32,8.81460748574985e-30,10,71212570,71302864
LIV,combined,1,NDUFAF8,0.0026817689835473627,0.014229169345086935,17,81239305,81241310
LIV,trans,1,VHL,0.0002537308670238871,0.001877648077236904,3,10141778,10153667
LIV,trans,1,SLC25A45,7.159765201084273e-6,7.695502847563179e-5,11,65375192,65383701
LIV,combined,1,G6PC3,0.00011731801630841736,0.0009446090127583194,17,44070735,44076344
LIV,cis,1,NUDT14,7.078797734321062e-8,1.1164275283843504e-6,14,105172938,105181323
LIV,trans,1,PLAUR,0.0014442328433334469,0.008335348329560028,19,43646095,43670547
LIV,cis,1,ILF3-DT,4.592101641497123e-6,5.1394296141187205e-5,19,10651862,10653844
LIV,combined,1,MOCS1,0.0005827843128652834,0.0038135115747865455,6,39899578,39934551
LIV,cis,1,CABIN1,2.4175814215474292e-23,1.5913738357172352e-21,22,24011192,24178628
LIV,combined,1,RP5-1021I20,1.0381600749007077e-13,3.5343179339979215e-12,,,
LIV,cis,1,ZNF544,3.5160386534182914e-7,4.830568304642943e-6,19,58228594,58277495
LIV,cis,1,SETD9,5.15583996066122e-10,1.1287345953538218e-8,5,56909260,56925532
LIV,cis,1,PRMT6,1.2685367356392401e-28,1.0655708579369617e-26,1,107056674,107067636
LIV,combined,1,TUBG2,1.1413927436260886e-89,4.523427927717354e-87,17,42659284,42667006
LIV,cis,1,LMF1,0.0008973597256775357,0.005558954677383564,16,853634,981318
LIV,combined,1,PIGBOS1,1.966007530658456e-6,2.4002063502256793e-5,15,55317184,55319161
LIV,combined,1,CTSF,4.8365723358856185e-31,4.4233172794939716e-29,11,66563464,66568879
LIV,combined,1,ACHE,3.4794177785076326e-5,0.000324549682110324,7,100889994,100896974
LIV,trans,1,DUSP8,1.2494963704813288e-9,2.5749621202879224e-8,11,1554051,1572271
LIV,combined,1,XYLT2,1.8608931355355082e-7,2.670568212767308e-6,17,50346126,50363138
LIV,trans,1,ILF3,1.0492725434787496e-5,0.00010929011067106569,19,10654261,10692417
LIV,combined,1,ACP1,1.1300562759361648e-14,4.1985937021320584e-13,2,264140,278283
LIV,combined,1,DCAF6,0.00027560995364790344,0.002010303356036675,1,167935783,168075843
LIV,combined,1,NKX3-1,0.0017250344080833942,0.00970944348555606,8,23678697,23682938
LIV,combined,1,SPEF2,0.00018878806036115386,0.0014502526147823032,5,35617844,35814611
LIV,trans,1,SOCS5,4.809427976449629e-6,5.351657221310688e-5,2,46698952,46780245
LIV,trans,1,APOA4,8.005726192697998e-9,1.4591568871974086e-7,11,116820700,116823304
LIV,combined,1,NTN4,0.002424454839735879,0.013038404315573326,12,95657807,95791189
LIV,combined,1,AS3MT,0.0022618880826330776,0.01223652159789179,10,102869470,102901899
LIV,combined,1,RNF40,4.5745268665837e-32,4.440826663899703e-30,16,30761745,30776307
LIV,combined,1,ST13,0.001049520589825994,0.006356344352782159,22,40824535,40856639
LIV,cis,1,EXOSC3,4.827310235696605e-7,6.533354378539994e-6,9,37759234,37832117
LIV,combined,1,CRACR2B,0.0005764024685597904,0.0037845694792099068,11,826144,831991
LIV,combined,1,TRPC4AP,1.971597368841886e-12,5.7496243269472054e-11,20,35002404,35092807
LIV,combined,1,PIK3CB,3.328427050641065e-40,4.85322344289701e-38,3,138652698,138834928
LIV,trans,1,ENY2,0.0005621909513744126,0.0037038462678784826,8,109334324,109345954
LIV,combined,1,ANAPC13,1.0806848327828617e-268,2.7838869426102436e-265,3,134477706,134486716
LIV,combined,1,PTPN11,1.275664001422043e-13,4.286231044778065e-12,12,112418351,112509918
LIV,combined,1,ZFP30,8.279614661670627e-6,8.777072991137256e-5,19,37613749,37692337
LIV,combined,1,TPGS1,0.00014290476028537894,0.0011297882224914665,19,507497,519654
LIV,combined,1,CSF1,1.128165560745577e-10,2.630007218218728e-9,1,109910242,109930992
LIV,combined,1,DAG1,3.2676619806508868e-18,1.5587961652920696e-16,3,49468703,49535618
LIV,combined,1,RITA1,0.00028426656929965487,0.0020588678983577626,12,113185526,113192368
LIV,trans,1,RET,1.7959334245440575e-5,0.0001783929756410858,10,43077064,43130351
LIV,combined,1,SDC1,1.0197815425242012e-15,4.180833825266327e-14,2,20200797,20225433
LIV,combined,1,CCS,4.395310936232745e-7,5.96958926453544e-6,11,66593153,66606019
LIV,combined,1,SMIM19,0.0007079247727493302,0.004519330017027086,8,42541155,42555195
LIV,combined,1,ATP8A1,5.6953086180518385e-5,0.0005001516477307342,4,42408373,42657105
LIV,cis,1,CD52,5.895061168268792e-6,6.471169418804151e-5,1,26317958,26320523
LIV,combined,1,PEPD,0.00047923347352069376,0.003227465170690999,19,33386950,33521791
LIV,cis,1,ABCA8,5.550060522600039e-11,1.346652047681416e-9,17,68867289,68955392
LIV,combined,1,NMRAL1,1.4976756322021496e-7,2.1837806199355117e-6,16,4461691,4495763
LIV,combined,1,SP1,2.1641057105535634e-13,7.1017331239861695e-12,12,53380176,53416446
LIV,combined,1,LINC01184,5.744865824066549e-6,6.315266574250829e-5,5,127939152,128083172
LIV,combined,1,DNMBP,0.0020153965635714708,0.011093293905470317,10,99875577,100009947
LIV,combined,1,C9orf72,2.017064301643898e-5,0.0001993334133389264,9,27535640,27573866
LIV,trans,1,PCIF1,2.3676415344920945e-6,2.8301831057316174e-5,20,45934683,45948023
LIV,combined,1,FAM167B,1.5580138090632245e-10,3.5289901891088354e-9,1,32247222,32248856
LIV,cis,1,PPCDC,6.909050366354567e-7,9.019111694457448e-6,15,75023586,75117462
LIV,combined,1,BROX,3.0656010368236955e-14,1.100074761978045e-12,1,222712553,222735196
LIV,cis,1,B4GALT1-AS1,2.6500753853913655e-7,3.7000510529908713e-6,9,33166948,33182865
LIV,combined,1,FCF1P2,7.789349397362439e-42,1.2540852529753526e-39,3,48290793,48291375
LIV,cis,1,ZNF586,0.001204806778207455,0.007131939319791047,19,57769655,57819939
LIV,combined,1,CYP2B7P,0.000489555437217934,0.003289812538104528,19,40924219,40950660
LIV,cis,1,ARFGEF2,6.838199547508745e-5,0.0005861964071341939,20,48921711,49036693
LIV,cis,1,RRBP1,0.00010561945655096063,0.0008600918442843243,20,17613678,17682295
LIV,combined,1,LRRC40,6.722261119391085e-5,0.0005791486502860011,1,70144805,70205579
LIV,cis,1,COPZ2,0.002213092618662916,0.01204845350970554,17,48026167,48038030
LIV,combined,1,ESPNL,0.00048724444364956117,0.0032771323416221137,2,238100340,238133287
LIV,cis,1,ETFA,3.5731434386012815e-21,1.9794446231907314e-19,15,76215353,76311472
LIV,combined,1,RIT1,5.630627004372659e-9,1.0561525604318425e-7,1,155897808,155911404
LIV,trans,1,RBP4,6.301080475812375e-9,1.1705468730066835e-7,10,93591687,93601744
LIV,combined,1,SH2B3,7.398691714208183e-63,1.9716490546921207e-60,12,111405923,111451623
LIV,combined,1,GOLGA6L5P,4.461883189301743e-22,2.683381657505154e-20,15,84507885,84516814
LIV,combined,1,FXN,0.0002259303571749188,0.0016967830906197984,9,69035751,69079076
LIV,cis,1,PLPPR1,7.021627210912666e-13,2.1924499024619428e-11,9,101028727,101325135
LIV,combined,1,CEP57,3.9311240465510006e-6,4.451241997325441e-5,11,95789965,95832693
LIV,cis,1,DUSP11,8.899103372714447e-5,0.000744240923245696,2,73762184,73780157
LIV,combined,1,CGGBP1,8.658680734087378e-10,1.835782845350542e-8,3,88051944,88149885
LIV,combined,1,TSPAN4,3.5273872519728387e-9,6.814914322563753e-8,11,842812,867116
LIV,combined,1,CTC1,0.001575010051506618,0.008999391998553156,17,8224815,8248056
LIV,combined,1,ATXN7L2,1.3276158896266493e-162,1.1399795105594162e-159,1,109483479,109492804
LIV,combined,1,PRORP,0.0007676761932688717,0.004864792207108499,14,35121846,35277622
LIV,cis,1,SETDB1,4.7679506102927206e-27,3.798631166633211e-25,1,150926263,150964744
LIV,combined,1,PKN3,0.00025860188768784013,0.0019058067589873434,9,128702503,128720916
LIV,combined,1,MRPL51,7.0258088233906415e-6,7.583164155475642e-5,12,6491886,6493841
LIV,combined,1,ACTG1,0.0015435998049194552,0.008839525225948537,17,81509413,81523847
LIV,cis,1,ENSG00000197723,0.0016968594937218158,0.009599802465213903,,,
LIV,cis,1,AC002550,0.0007783908443636454,0.004919162738415653,,,
LIV,cis,1,CSTA,0.0001309082214540621,0.0010434850287746177,3,122325248,122341969
LIV,combined,1,TCFL5,8.306547516112296e-5,0.0007004148206885996,20,62841005,62861822
LIV,combined,1,SVBP,4.796509219082815e-5,0.00043429904212152466,1,42807052,42817397
LIV,combined,1,ADAR,7.015651445819016e-7,9.127436907125212e-6,1,154581695,154628013
LIV,combined,1,DDT,4.2596945350343784e-50,8.44076473215671e-48,22,23971365,23979828
LIV,trans,1,NFX1,0.002470976865961341,0.013247110107630414,9,33290512,33371157
LIV,combined,1,C3orf70,3.0493912804859694e-5,0.00028826539321091164,3,185076838,185153060
LIV,combined,1,PRPSAP2,3.422778552420717e-12,9.760602455021144e-11,17,18840085,18931287
LIV,trans,1,MEF2A,0.000407151717408921,0.00283337998391368,15,99565417,99716466
LIV,combined,1,KIF28P,5.3506870985279614e-6,5.9029421695109326e-5,1,246771837,246839611
LIV,combined,1,GLOD4,2.6720281489735822e-5,0.00025531170101631497,17,757097,783390
LIV,cis,1,STAP2,0.0010378797109314702,0.0062942363481453415,19,4324043,4342786
LIV,combined,1,MAP3K2,4.3061595559574286e-5,0.00039499111036723003,2,127298668,127388465
LIV,combined,1,NCK1,1.3022014105630185e-7,1.9260119618815325e-6,3,136862208,136951606
LIV,combined,1,CLN8,2.332857352278541e-5,0.00022620227877551526,8,1755778,1801711
LIV,combined,1,RNF103,0.00017862297891045156,0.0013831693750982119,2,86603398,86623866
LIV,combined,1,RGL3,4.2664123884572535e-35,4.744005027050158e-33,19,11384341,11419328
LIV,cis,1,FAM120AOS,7.57338622934179e-7,9.803539159188166e-6,9,93431441,93453581
LIV,combined,1,IFIT5,5.0551635162999136e-21,2.760869519407405e-19,10,89414568,89421605
LIV,combined,1,IVNS1ABP,0.00047454781462967835,0.0032042861611692045,1,185296388,185317273
LIV,cis,1,P2RY12,3.340644441580601e-13,1.0779332043647133e-11,3,151336843,151384753
LIV,combined,1,LINC00365,0.001905050990759427,0.010587726757705036,13,30103178,30108895
LIV,combined,1,CCDC32,0.0009291835462281982,0.005728544431792194,15,40528683,40565057
LIV,combined,1,MAP1LC3A,0.0008078940528375696,0.005078007740347132,20,34546854,34560345
LIV,combined,1,PSD4,2.8967067865477617e-13,9.386059524892e-12,2,113157325,113209396
LIV,combined,1,PLD2,3.1640007816938606e-5,0.0002980061377243836,17,4807152,4823434
LIV,combined,1,SUFU,6.7961902191632655e-9,1.254657855051522e-7,10,102503972,102633535
LIV,combined,1,ZCCHC14,0.0006009153448261001,0.0039188809575546255,16,87406246,87493024
LIV,combined,1,ZNF639,1.0819548660400063e-7,1.634671985289769e-6,3,179323031,179338583
LIV,combined,1,GTF2H5,0.000654367803919152,0.004212374322915537,6,158168350,158199344
LIV,combined,1,CIB1,6.936190799273358e-7,9.03927192188609e-6,15,90229975,90234047
LIV,cis,1,METAP2,1.5130918304544538e-27,1.2308603858686336e-25,12,95473520,95515839
LIV,combined,1,SEC16A,4.032442531654312e-23,2.543895177325506e-21,9,136440096,136483759
LIV,combined,1,DGAT1,8.1603668713935e-9,1.4838441651332988e-7,8,144314584,144326910
LIV,combined,1,NSFL1C,0.001968474827432704,0.010881526084692372,20,1442162,1473842
LIV,combined,1,IFRD2,0.0013385423172850722,0.0078010973061682035,3,50287732,50292918
LIV,cis,1,SLC2A9,1.2038147587192874e-19,6.243678157974935e-18,4,9771153,10054936
LIV,combined,1,SPTY2D1,5.094759167093409e-37,6.730308876775235e-35,11,18606403,18634791
LIV,cis,1,SLC25A17,2.5280174239642916e-22,1.5566947133383305e-20,22,40769630,40819399
LIV,combined,1,BET1,0.0009345570248587489,0.005759375349368749,7,93962762,94004382
LIV,cis,1,IMPA1,1.688295955019751e-14,6.183483952792718e-13,8,81656914,81686331
LIV,trans,1,BIRC3,3.3213421894609675e-6,3.833806189716857e-5,11,102317450,102339403
LIV,cis,1,SLC2A13,0.00026115784418648377,0.0019193797621237724,12,39755025,40106089
LIV,combined,1,MED19,4.603226457547059e-6,5.144444461895724e-5,11,57703714,57712323
LIV,cis,1,OPA1,0.00041428411298508386,0.0028667735902147334,3,193593144,193697811
LIV,cis,1,ENSG00000267350,0.0005045339176284336,0.003378715871258696,,,
LIV,combined,1,ALDH18A1,0.00024887172804161865,0.001851979503423812,10,95605941,95656711
LIV,combined,1,RPS16,2.6373470499120755e-12,7.605006717059895e-11,19,39433137,39435949
LIV,combined,1,ENHO,0.0026066315184859632,0.013875883166322584,9,34521043,34522990
LIV,trans,1,NADK,0.00027125132446192637,0.0019822508136565172,1,1751232,1780457
LIV,combined,1,RALGDS,0.001618560079461289,0.009234575337081464,9,133097720,133149334
LIV,combined,1,AC099684,0.0008904712079033785,0.005522922547895112,,,
LIV,cis,1,GLO1,0.001068138575855262,0.006458978806110693,6,38675925,38703145
LIV,combined,1,TBKBP1,2.0572681242911806e-20,1.1002480722829742e-18,17,47694081,47712050
LIV,combined,1,ATF6B,4.002173268462821e-15,1.566014937654718e-13,6,32115264,32128253
LIV,combined,1,PROC,4.773573674614248e-6,5.325930538893372e-5,2,127418427,127429242
LIV,combined,1,LZTR1,0.0005348249010677049,0.0035492716491637814,22,20982269,20999032
LIV,combined,1,APOC1P1,0.000630113770722905,0.00408174285008098,19,44926804,44931386
LIV,combined,1,MYO15A,1.6098116901466016e-15,6.496412933822336e-14,17,18108706,18179802
LIV,combined,1,IFIT1,3.055953403601988e-10,6.8058928105256065e-9,10,89392546,89406487
